index,title,publishedAt,channelName,duration,viewCount,likeCount,commentCount,comments,lang,translated_comments,sentiment,sentiment_summary
004UYnZs_Nc,"🔴 LIVE | New Character, New Story!! - Noob plays WORLD OF WARCRAFT #WoW",2025-09-08,calebsmyth TV,12877.0,49.0,4.0,6.0,"[""So to give some heads ups, Allied Races and Pandarens have a different Death Knight Start, mainly because they were raised later in the lore. Your Death Knight leader is Bolvar, not Arthas (who was the Lich King in Wrath of the Lich King and who is the one raising the older races like Humans). Also a lot of things are account wide, most mount included.\n\nAlso the elf you were so confused about, that's a male Blood Elf."", 'Hi Caleb!']","['en', 'so']","['so to give some heads ups, allied races and pandarens have a different death knight start, mainly because they were raised later in the lore. your death knight leader is bolvar, not arthas who was the lich king in wrath of the lich king and who is the one raising the older races like humans. also a lot of things are account wide, most mount included.  also the elf you were so confused about, thats a male blood elf.', 'Hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey!']","[1, 1]",2
ryyAdnJE0Mw,Levelling Brewmaster Monk  (6) 85-90 | Pandaria | World of Warcraft Classic,2025-09-08,Hu5ky,8939.0,26.0,0.0,0.0,[],[],[],[],0
CnnUXg0-_6k,World of Warcraft,2025-09-08,Jadem Cian,12109.0,13.0,0.0,0.0,[],[],[],[],0
_wV-9sobRsw,WORLD OF WARCRAFT CLASSIC,2025-09-08,damianluck925,7584.0,3330.0,222.0,11.0,"['🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉', 'How she going i follow you on you tube 5', 'Even us alliance are sad that twitch banned the real fulcrum', 'Twitch gotta give your acc back fr🤦', ""Ugg ended this man's life"", ""YO DUDE HAVEN'T EVEN WATCHED VOD YET, BUT GOOD FUCKING STREAM BRO. YODIE GGANG UP IN THIS. I BEEENWATCHING UR VIDS FOR A WHILE NOW DAMIAN LUCK 925 AND AFTER SEEING WHAT TWITCH HAS DONE TO YOU IN THE RECENT VIDEO, I WAS ENRAGED. IF PEOPLE KNEW WHAT REALLY HAPPENED BEHIND THE SCENES AT TWITCHTV HEADQUARTERS, THEY'D BE SHOCKED."", '49:28 W bubble tea', '46:30 snoopy', '5', '41:00', 'Lol no Snoop Dogg']","['unknown', 'en', 'en', 'en', 'en', 'en', 'en', 'af', 'unknown', 'unknown', 'it']","['', 'how she going i follow you on you tube 5', 'even us alliance are sad that twitch banned the real fulcrum', 'twitch gotta give your acc back fr', 'ugg ended this mans life', 'yo dude havent even watched vod yet, but good fucking stream bro. yodie ggang up in this. i beeenwatching ur vids for a while now damian luck 925 and after seeing what twitch has done to you in the recent video, i was enraged. if people knew what really happened behind the scenes at twitchtv headquarters, theyd be shocked.', '4928 w bubble tea', '4630 snoopy', '5', '4100', 'lol no snoop dogg']","[0, 1, -1, -1, -1, -1, 1, 1, 0, 0, -1]",-2
qcEcTdFImoI,[world of warcraft] 와우 클클 / 목표 : 불성전 직업별60만렙 - 44일차,2025-09-08,딸기케익 단비 게임 채널♥,42900.0,473.0,9.0,0.0,[],[],[],[],0
Gj4tzpMamSk,Project Epoch | Потужна Прокачка Шамана 40-41 lvl | World of Warcraft Українською #18,2025-09-08,PotuzhniyUA,13038.0,175.0,11.0,0.0,[],[],[],[],0
SZi9U5AU4zU,Шлях новачка | Шукаю трансмог(маунтів?) | World of Warcraft UA,2025-09-08,Дідько,13041.0,170.0,14.0,2.0,['+ Теж люблю за трансмогом ходити! Ще буду в Легіон ремікс ходить.'],['uk'],"[""And I love to walk through it! I'll still be in Remyx's legion.""]",[1],1
yZssESjJ7oQ,World of Warcraft Classic!Wrlk!spineshatter warlock live (fresh)aq20 pvp pve,2025-09-08,Wrlk,10938.0,6.0,1.0,0.0,[],[],[],[],0
EqllQn8oijY,World of Warcraft Mythic,2025-09-08,Glencairn,4841.0,6.0,0.0,0.0,[],[],[],[],0
n95Eo4inMPo,World of Warcraft | Jornada em Azeroth  Episódio 117#wowbrasil #worldofwarcraft #wow,2025-09-08,Damon Rubera,12051.0,118.0,3.0,0.0,[],[],[],[],0
64Sj4l218oM,MANAFORGE OMEGA MYTHIC PROG!!! (World of Warcraft),2025-09-08,Nosirrag Nostalgia,33577.0,48.0,4.0,1.0,['😮😅'],['unknown'],[''],[0],0
DORSygh3X8M,стрим | mw monk | outlaw rogue | World of Warcraft,2025-09-08,Towhee,3869.0,54.0,0.0,0.0,[],[],[],[],0
aktItL5FKhg,Live Game Play - World of Warcraft - The War Within,2025-09-08,Grandpa Pans' Gaming,7637.0,4.0,1.0,0.0,[],[],[],[],0
VC4i3DtgQDs,🔥LIVE STREAM DE WORLD OF WARCRAFT🔥 (No sé ni que WoW Jugar) | El Darryus,2025-09-08,El Darryus,11629.0,368.0,42.0,0.0,[],[],[],[],0
ewooeZskqrs,🔴 World of Warcraft: TWW  S3 - Fire Mage Insane Burst DPS in 2v2,2025-09-08,Ciroki,8793.0,89.0,1.0,0.0,[],[],[],[],0
9Ie5SYm_Wrg,World of Warcraft - New player on boosted character,2025-09-08,Xilent Player,22813.0,23.0,2.0,2.0,"['Love this', '<3']","['en', 'unknown']","['love this', '3']","[1, 0]",1
R7QcfctyhSM,WORLD OF WARCRAFT CLASSIC LIVE PL - Anniversary Edition - Leonsjo Idzie Po 8. Rangę 🔴 [NA ŻYWO],2025-09-08,MajkeLeon,18986.0,310.0,25.0,0.0,[],[],[],[],0
ko00LKqUdo0,(18+ Mature) 800+ Crown Wins 👑 Fortnite Blitz! Classic World Of Warcraft New Player!,2025-09-08,Doomiverse,11168.0,4.0,1.0,0.0,[],[],[],[],0
lgMuzLtebhA,NEMOJ OPET MISO! | World of Warcraft Classic | Spineshatter,2025-09-07,MishaThePunk,27554.0,580.0,54.0,0.0,[],[],[],[],0
0wXlduIgSrI,World of Warcraft: The War Within. Firestorm x1 ➤ Прохождение — Часть 3,2025-09-07,Evan Creates,28047.0,102.0,0.0,0.0,[],[],[],[],0
ntMri9JKmI0,WORLD OF WARCRAFT - HEROIC ilvl711 MM HUNTER OMEGA RAID #midnight HYPE,2025-09-07,SGK1NGS,4857.0,7.0,0.0,0.0,[],[],[],[],0
pc_CdGKAUMY,World Of Warcraft The War Within: Mai Dam De Un +12?,2025-09-07,Pino,14806.0,362.0,30.0,0.0,[],[],[],[],0
GrKrjdhU7EI,World of Warcraft Mists of Pandaria Classic - RAID DAY - Chill Questing - Celestial Dungeons,2025-09-07,Robert Rambles,12797.0,2016.0,66.0,2.0,"['Hey Rob. :)', ""I live for the endgame streams, don't get to watch them live but you can guarantee I'll watch all of it after.""]","['cy', 'en']","['Hey Rob.', 'i live for the endgame streams, dont get to watch them live but you can guarantee ill watch all of it after.']","[1, -1]",0
mZKD7Yctj2w,🔴🎥LIVE STREAM - World of Warcraft TWW Battlegrounds &amp; Arena Conquerors! | The War Within PvP,2025-09-07,CommanDirk,12389.0,20.0,4.0,0.0,[],[],[],[],0
sYtqnuZyHPk,WoWGuild-Battle.net-Gameplay&#39;s Live broadcast world of warcraft 11.2.0 GamePlay LiveNow,2025-09-07,WoWGuild-Battle.net-Gameplay,6639.0,28.0,1.0,0.0,[],[],[],[],0
vQlR9gJXp2M,World of Warcraft: The War Within (Season 3) | 🔴 Atre LIVE,2025-09-07,Atremis Streamy a klipy,17263.0,195.0,2.0,0.0,[],[],[],[],0
sLmrEyGjohk,🔴LIVE | 3035io BM hunter | Adventures in World of Warcraft :) |  Ghost&#39;s of K&#39;aresh | TWW| ROSABERRY,2025-09-07,RosaBerry,42899.0,517.0,20.0,0.0,[],[],[],[],0
FABLJ_pmFWg,World of Warcraft Classic – Vorbereitung auf die Todesminen (Koop) | 004 🔴 LIVE #InsideGamingTV,2025-09-07,InsideGamingTV,16215.0,7.0,1.0,0.0,[],[],[],[],0
Arr4JqUhb_g,Project Epoch | Потужна Прокачка Шамана 39-40 lvl  | World of Warcraft Українською #17,2025-09-07,PotuzhniyUA,11609.0,205.0,13.0,0.0,[],[],[],[],0
Qs38h_lw2LA,Levelling Brewmaster Monk  (5) 85-90 | Pandaria | World of Warcraft Classic,2025-09-07,Hu5ky,7957.0,23.0,2.0,0.0,[],[],[],[],0
jFKHEbQn10M,World of Warcraft M+,2025-09-07,Glencairn,11505.0,15.0,0.0,0.0,[],[],[],[],0
SEbUvFcG1gc,World of Warcraft | Let&#39;s Play,2025-09-07,Codith,23183.0,7.0,1.0,0.0,[],[],[],[],0
vUpcCZvZ2tY,Morning in Azeroth – World of Warcraft Adventures,2025-09-07,Thor Niffleheim,13078.0,5.0,1.0,0.0,[],[],[],[],0
qgFqeNu-0TA,Evil Triumphs When Good People Do Nothing - Frost DK World of Warcraft The War Within Pvp - !Smackin,2025-09-07,Knomzologist,17920.0,11446.0,26.0,1.0,['Please Like and Subscribe!'],['en'],['please like and subscribe!'],[1],1
5x5SF3o3B6w,"World Of Warcraft - MOP Classic Gold Farming - Goal 17K - Current 2,600 [9.6.2025]",2025-09-07,golephish,23854.0,29.0,0.0,0.0,[],[],[],[],0
Q-nj09tr51Y,9-6-2025 FALL GUYS + TEAMFIGHT TACTICS + DARKSIDERS 1 + WORLD OF WARCRAFT,2025-09-07,VikingWarborn,28192.0,1.0,0.0,0.0,[],[],[],[],0
isa3E8_ZK-s,World of Warcraft: The War Within. Firestorm x1 ➤ Прохождение — Часть 2,2025-09-07,Evan Creates,41324.0,242.0,4.0,0.0,[],[],[],[],0
-NaSC5epssk,World Of Warcraft The War Within: Asa Mai Tarziu Sa Speram Ca Avem Ceva Playeri On!!!,2025-09-06,Pino,15603.0,235.0,26.0,0.0,[],[],[],[],0
-KSUlowF04Q,🎮ПРОХОЖУ ДРАГОНФЛАЙ - World of Warcraft,2025-09-06,НИК СТРИМИТ,13585.0,76.0,4.0,0.0,[],[],[],[],0
A0cb9Vr8Arc,🔴🎮【World of Warcraft】11.2 New Guild | Fun Times~ | Manaforge LFR |🎮Part: 31,2025-09-06,♡𖤐Sonata Dawnstar𖤐♡,6591.0,22.0,1.0,0.0,[],[],[],[],0
NpS1shOIApI,🎮 Going LIVE in World of Warcraft: The War Within! Today’s mission: Leveling ALT&quot;s,2025-09-06,tva_zoone,18771.0,52.0,1.0,0.0,[],[],[],[],0
jNAYyyy8XrY,[LEVELING] Day 1 - Elwynn Forest | World of Warcraft Classic Anniversary,2025-09-06,Zillatect,38646.0,14.0,0.0,0.0,[],[],[],[],0
J11S3HGnOEg,World of Warcraft: Hardcore Classic - Human Paladin Part 14 | Blackfathom Deeps | Level 28-29,2025-09-06,Myth308,11921.0,128.0,8.0,3.0,"['No 2H Sword :(', 'Smooth, fun, nice 👌  Very proseprous dungeon run also, lots of goodies from BGF 😁']","['cy', 'en']","['No 2h', 'smooth, fun, nice   very proseprous dungeon run also, lots of goodies from bgf ']","[-1, 1]",0
Tb6HuBj7spI,Perdendo Tempo em World of Warcraft CLASSIC,2025-09-06,OFischer,20381.0,255.0,24.0,0.0,[],[],[],[],0
73usSNL4LBM,💰 WoW Gold Grind Farming for a Token Before | World of Warcraft: The War Within,2025-09-06,tva_zoone,13630.0,59.0,0.0,0.0,[],[],[],[],0
xITxmOb1hVc,World of Warcraft Classic – Unser Abenteuer beginnt! (Koop) | 001 🔴 LIVE #InsideGamingTV,2025-09-06,InsideGamingTV,16292.0,15.0,2.0,0.0,[],[],[],[],0
xTM0NAL6GSg,World of Warcraft - Идеальный класс! На бесплатном сервере Legion,2025-09-05,Wargul,9566.0,469.0,19.0,0.0,[],[],[],[],0
Yd8XY81CbYc,World Of Warcraft The War Within: Continuam Treaba Cu Raidul Poate Piaca Si Dimensius!!,2025-09-05,Pino,16008.0,248.0,27.0,0.0,[],[],[],[],0
VKEhLqx-ffs,World of Warcraft: The War Within. Firestorm x1 ➤ Прохождение — Часть 1,2025-09-05,Evan Creates,29660.0,874.0,7.0,0.0,[],[],[],[],0
JgT7fKo2pWU,World of Warcraft Mists of Pandaria Classic - Chill Questing - Celestial Dungeons - Ret Paladin,2025-09-05,Robert Rambles,13262.0,1886.0,75.0,0.0,[],[],[],[],0
0XeUc-8jRdU,013 • Questen und Leveln mit Döph • World of Warcraft Classic LIVE Let&#39;s Play [BLIND],2025-09-05,dieser_ Pe,17217.0,106.0,6.0,0.0,[],[],[],[],0
CXfSvsZ1DV4,Do Farm à Glória! ⚔️ Live de World of Warcraft Hardcore #1,2025-09-05,Spano Joga,9645.0,14.0,0.0,0.0,[],[],[],[],0
OZi6nNLBVfU,World of Warcraft - Manaforge Omega Heroic - Hunter BM,2025-09-05,Erika MBrandini,9953.0,63.0,1.0,0.0,[],[],[],[],0
sAa7_Lc3fQw,Levelling Brewmaster Monk  (3) 85-90 | Pandaria | World of Warcraft Classic,2025-09-05,Hu5ky,8742.0,43.0,2.0,0.0,[],[],[],[],0
ee6dzX5eBJk,World of Warcraft - Mists of Pandaria | 05.09.25,2025-09-05,OSOM-TV,14621.0,28.0,0.0,0.0,[],[],[],[],0
yFhmdkOk9x8,| World of Warcraft - Mists of Pandaria | 05.09.25,2025-09-05,OSOM-TV,14600.0,290.0,4.0,0.0,[],[],[],[],0
ghPXUwyuues,Leveling A New Character in World Of Warcraft Retail With Ronin,2025-09-05,The VATS Vixen,12733.0,96.0,8.0,0.0,[],[],[],[],0
a45-TxgScI4,Let&#39;s Play World of Warcraft focusing PVP Hunter + Delves! (Portrait),2025-09-05,JoseG,3740.0,134.0,1.0,0.0,[],[],[],[],0
9Pk2QKUii2s,АРЕНА новачка | World of Warcraft UA,2025-09-05,Дідько,10540.0,202.0,12.0,2.0,"['Привіт Дідько, дивлюсь запис стріма, я табу скажу ти вже куди краще арениш, реально видно прогресс, так тримати)']",['uk'],"[""Hello, grandpa, looking at the stream, I'll tell you where you're going, really seen progress, so keep it.""]",[1],1
ZkpTNKCywbo,World of Warcraft. А ми на рітейлі. Стрім українською,2025-09-05,Бузковий Котик,13278.0,8.0,5.0,0.0,[],[],[],[],0
WB9mQBLnWiY,Dailies Gameplay  | Pandaria | World of Warcraft Classic,2025-09-05,Hu5ky,12203.0,20.0,0.0,0.0,[],[],[],[],0
FHU26nYRtB0,World of Warcraft Classic + Epoch &amp; Ascension Realm Kezan Mage/Rogue Leveling,2025-09-05,PrepareOne,42899.0,258.0,2.0,0.0,[],[],[],[],0
d-BxAojJTFg,World of Warcraft - M+ KEYS w/ Demo Warlock! NL/BE STREAM!,2025-09-05,Bonanzaxo,5132.0,15.0,1.0,0.0,[],[],[],[],0
5WIA0mlRDFQ,World of Warcraft #shorts #fyp #gaming #worldofwarcraft,2025-09-05,TartarusKing,7452.0,1.0,1.0,0.0,[],[],[],[],0
nkdXsXywk8Y,стрим | mw monk | outlaw rogue | World of Warcraft,2025-09-05,Towhee,4223.0,74.0,2.0,0.0,[],[],[],[],0
4i37rB8b26A,TWW 11.2 Shadow Priest - Plníme Weekly Vaultu - World of Warcraft: The War Within 11.2,2025-09-04,Lycansylzara,33004.0,84.0,2.0,0.0,[],[],[],[],0
GanC-0DxoiE,World of Warcraft: The War Within (Season 3) | 🔴 Atre LIVE,2025-09-04,Atremis Streamy a klipy,16148.0,177.0,4.0,0.0,[],[],[],[],0
8plhtdFrtPg,World Of Warcraft Classic(Turtle WoW) (Balkan/English),2025-09-04,ibrish,8949.0,8.0,1.0,0.0,[],[],[],[],0
sNBoBdhPgmA,World of Warcraft - Новый сезон! На бесплатном сервере Legion,2025-09-04,Wargul,8528.0,600.0,22.0,0.0,[],[],[],[],0
7-uo404u7Sk,"Retail stream - achievements, m+? | World of Warcraft : The War Within | Retribution paladin",2025-09-04,Akcope,9260.0,1403.0,9.0,0.0,[],[],[],[],0
c4lVBEJLfWo,World of Warcraft: Midnight |5|,2025-09-04,Agmira,16068.0,3.0,1.0,0.0,[],[],[],[],0
IUzMP3dmYVQ,🔴🎮【World of Warcraft】11.2 New Guild | Fun Times~ | Mythic 0? Maybe? |🎮Part: 30,2025-09-04,♡𖤐Sonata Dawnstar𖤐♡,6894.0,23.0,0.0,0.0,[],[],[],[],0
vIs6KNFNfKQ,Farming &amp; Goldmaking in World of Warcraft,2025-09-04,ElonCS,12763.0,808.0,28.0,0.0,[],[],[],[],0
Dp6ZX2Tt2oM,World of Warcraft Mists of Pandaria Classic - Chill Questing - Dungeons - Druid - Pt 5 - Gameplay,2025-09-04,Robert Rambles,12426.0,1945.0,77.0,1.0,['Danggg I missed the live'],['en'],['danggg i missed the live'],[-1],-1
lUI0jf-empo,ПРОДАЛ ЧЕРЕПАХУ И СБЕЖАЛ К BLIZZARD! - WORLD OF WARCRAFT ГОДОВЩИНА,2025-09-04,Rayan,18432.0,895.0,33.0,1.0,['За ру сервер лайк)'],['bg'],['for a route server link'],[-1],-1
ocV1mG8b3Mw,Hardcore World of Warcraft - Xitwound Leveling,2025-09-04,Forgotten Gods,11515.0,33.0,1.0,0.0,[],[],[],[],0
iXOD8yDNm_o,🔴LIVE | 3018io BM hunter | World of Warcraft |  Ghost&#39;s of K&#39;aresh | season 3 | TWW ROSABERRY,2025-09-04,RosaBerry,34389.0,867.0,23.0,0.0,[],[],[],[],0
u9TbN0VWX5I,"World of Warcraft fun and friendly stream. Watch, chat or chill, happy to have you here. [English]",2025-09-04,Olmaph,11611.0,108.0,1.0,0.0,[],[],[],[],0
hrXnDsGPa40,Alex spielt World of Warcraft - Heute endlich Max-Level?,2025-09-04,MMO News,8732.0,365.0,15.0,3.0,"['Bin noch am Anfang und ganz passend, da ich mir erst kürzlich das Hörbuch rund um Arthas angehört habe! 😁', 'zum thema gutes Tun  ....jede katastrophe beginn mit dem satz "" ich wollt nur helfen"" ""ich mein es doch nur gut "" :)']","['de', 'de']","[""I'm still quite suitable at first, because I've recently heard the audiobook around arthas!"", ""on the subject of doing good ....every disaster starts with the sentence I just want to help me but it's just good""]","[1, 1]",2
vxpYowQlum8,Project Epoch | Потужна Прокачка Шамана 36-37 lvl  | World of Warcraft Українською #15,2025-09-04,PotuzhniyUA,12409.0,189.0,19.0,0.0,[],[],[],[],0
Ri_MwVkVk5I,World of Warcraft: The War Within (TWW) Delves | World Quests | PvP,2025-09-04,Arthdurrr,20261.0,3.0,0.0,0.0,[],[],[],[],0
yNhL25sUDTs,World of Warcraft | Jornada em Azeroth  Episódio 113 #wowbrasil #worldofwarcraft #wow,2025-09-04,Damon Rubera,18091.0,150.0,2.0,0.0,[],[],[],[],0
KAYPZrQYtwQ,World of Warcraft: Hardcore Classic - Leveling a Human Paladin | Part 13 | Level 26-27,2025-09-04,Myth308,10881.0,109.0,2.0,3.0,"['So happy you got that Palli Hammer man! It does so much damage, it smacks everything! It trully felt like a quest with all the running around and the bits and pieces of dungeons that we went to!']",['en'],"['so happy you got that palli hammer man! it does so much damage, it smacks everything! it trully felt like a quest with all the running around and the bits and pieces of dungeons that we went to!']",[1],1
JOJToURzCno,🔊 PTBR 🔥 WORLD OF WARCRAFT 👉 TWW SEASON 3  ❗AURAS ❗GUILD ❗COMANDOS  #25,2025-09-04,CristiaN Thrall,6100.0,75.0,12.0,0.0,[],[],[],[],0
eewSIssBqnc,Zagramy w World of Warcraft. Maxymujemy Trial do konca. #1 !instant,2025-09-04,CleverOwlpl,6675.0,78.0,3.0,0.0,[],[],[],[],0
CKnp2l_9sGo,🔊 PTBR 🔥 WORLD OF WARCRAFT 👉 TWW SEASON 3  ❗AURAS ❗GUILD ❗COMANDOS  #26,2025-09-04,CristiaN Thrall,14901.0,209.0,22.0,0.0,[],[],[],[],0
MiUKLp4P4pE,World of Warcraft | LIVE #warcraft #trending #gamer #streamer,2025-09-04,Aurus Kingdom,17896.0,829.0,8.0,0.0,[],[],[],[],0
1PVy8Y7RDRg,World of Warcraft Classic,2025-09-04,AVStreamStudio,4674.0,0.0,0.0,0.0,[],[],[],[],0
qg89QyGRV6Q,"💰Gold Making in World of Warcraft 🎁10,000,000 Gold Giveaway",2025-09-03,Kaychak,42900.0,393.0,3.0,0.0,[],[],[],[],0
0CrpOw7WeYY,[  REPRISE ] WORLD OF WARCRAFT: TWW - SEASON 3 - SHAMAN RESTORATION POV - RAID AND M+,2025-09-03,Porps,12299.0,61.0,2.0,0.0,[],[],[],[],0
38PxDbkQSnY,【World of Warcraft】Can I Get To 80 Today???,2025-09-03,Kyo Ch. 紫咲キョ,20318.0,2.0,1.0,0.0,[],[],[],[],0
OCWJH32avY4,🔴MMORPG STREAM CZ - 4Story a World of Warcraft a jiné (Pokec)🔴,2025-09-03,HetzerCZ,14547.0,270.0,8.0,0.0,[],[],[],[],0
LIHVcn4nfWI,World of Warcraft Mists of Pandaria Classic - Chill Questing - Dungeons - Druid - Pt 4 - Gameplay,2025-09-03,Robert Rambles,10710.0,2081.0,77.0,1.0,['Is classic really better than retail?'],['en'],['is classic really better than retail?'],[1],1
VggzqgSsKpQ,World of Warcraft UA | WoW | ВЕЛИЧЕЗНА УКРАЇНСЬКА СПІЛЬНОТА | mmo-rpg Українською,2025-09-03,BiGGudi,19417.0,343.0,9.0,0.0,[],[],[],[],0
X4w7qKztkF0,World of Warcraft - В этом сезоне надо дойти до конца! На бесплатном сервере Legion,2025-09-03,Wargul,11064.0,653.0,23.0,0.0,[],[],[],[],0
k0a9VR1kcUo,Project Epoch | Потужна Прокачка Шамана 35-36 lvl  | World of Warcraft Українською #14,2025-09-03,PotuzhniyUA,12045.0,194.0,18.0,0.0,[],[],[],[],0
azJN_tz_wWk,World of Warcraft Adventures,2025-09-03,Неймовірні пригоди Катарбінки,16872.0,3.0,0.0,0.0,[],[],[],[],0
9OMpPOBAnKE,World of Warcraft  Jornada em Azeroth   Episódio 112#wow     #worldofwarcraftbrasil     #wowbrasil,2025-09-03,Damon Rubera,18757.0,1026.0,8.0,0.0,[],[],[],[],0
y3fiRRme3KA,World of Warcraft Retail | Gearen + Verzamelen (⚡DROPS OP TWITCH⚡),2025-09-03,Ontspan met Jan 🤙🏽,2503.0,122.0,2.0,0.0,[],[],[],[],0
wBGueNqKP7I,World of Warcraft TWW S3! Feral! Manaforge Omega,2025-09-03,Balran,24368.0,25.0,0.0,0.0,[],[],[],[],0
fvb5N1CkkMs,Tuesday Stream | World of Warcraft &amp; Helldivers 2,2025-09-03,DtotheOtotheG,14761.0,13.0,0.0,0.0,[],[],[],[],0
gQuzam9erwk,🔥 LIVE World of Warcraft!!!!!,2025-09-03,Ø_Zarkhas,12876.0,0.0,1.0,0.0,[],[],[],[],0
R6sE8iF1_6o,WORLD OF WARCRAFT: THE WAR WITHIN SEASON 3!!,2025-09-03,Dr.Ceberus,27423.0,40.0,4.0,0.0,[],[],[],[],0
TXA_LHALDTA,World of Warcraft The War Within Live!,2025-09-03,Vaspiremaz,25577.0,27.0,0.0,0.0,[],[],[],[],0
N-V5nS022aw,🔴 LIVE! COZY WORLD OF WARCRAFT AND CHILL,2025-09-03,kait archer,18583.0,237.0,5.0,0.0,[],[],[],[],0
FJk9PWYzDFQ,Hardcore World of Warcraft - Xitwound Leveling,2025-09-03,Forgotten Gods,12000.0,80.0,3.0,4.0,"['why u all play hunter!!!! like every person come on', 'This game reminds me of order and chaos 😢']","['en', 'en']","['why u all play hunter!!!! like every person come on', 'this game reminds me of order and chaos ']","[1, 1]",2
JTbv_8LdWMg,[  REPRISE ] WORLD OF WARCRAFT: TWW - SEASON 3 - SHAMAN RESTORATION POV - RAID AND M+,2025-09-03,Porps,12489.0,18.0,2.0,0.0,[],[],[],[],0
zeFiv_ErEuI,World of Warcraft CLASSIC ERA Anniv. Realms - Shaman Pt 10 - Relaxing Leveling Campaign,2025-09-02,Robert Rambles,11162.0,2532.0,85.0,1.0,"['1:54:12 - admit it, you had your doubts there for a second haha!\n\nloving the play through']",['en'],"['112 - admit it, you had your doubts there for a second haha!  loving the play through']",[1],1
miqYOnoeR_Y,World of Warcraft 3.3.5а  | Verkhovna Rada | Warmane Icecrown x7,2025-09-02,Yaniy_tv,11392.0,99.0,5.0,0.0,[],[],[],[],0
rQNPfmebctk,стрим | mw monk | outlaw rogue | World of Warcraft,2025-09-02,Towhee,31727.0,191.0,8.0,0.0,[],[],[],[],0
3TcBO53ZGHY,World of Warcraft: Wrath of the Lich King Circle X1 ➤ Прохождение — Часть 36,2025-09-02,Evan Creates,17013.0,271.0,1.0,1.0,['Приветики😀'],['mk'],['Greetings'],[1],1
xsiTK-cn0N4,011 • Döph und Ich kommen euch HOLEN • World of Warcraft Classic LIVE Let&#39;s Play [BLIND],2025-09-02,dieser_ Pe,22582.0,158.0,9.0,0.0,[],[],[],[],0
6U9_DoZPMLw,🔴LIVE | 2974io BM hunter m+ keys &amp; other World of Warcraft fun |  Ghost&#39;s of K&#39;aresh | ROSABERRY,2025-09-02,RosaBerry,32452.0,874.0,33.0,0.0,[],[],[],[],0
N3m-k8h6j40,Jim VS World Of Warcraft! Newbie! First Time War Within,2025-09-02,JimVSGames,4672.0,75.0,2.0,0.0,[],[],[],[],0
WrhrvdATe0I,【World of Warcraft】Vertical Stream【She/Her】#VtuberEN #WoW #ghostsofkaresh,2025-09-02,Kiljó Kitten,5860.0,7.0,0.0,0.0,[],[],[],[],0
S_qfEs8slMk,【World of Warcraft】Short Stream【She/Her】#VtuberEN #WoW #ghostsofkaresh,2025-09-02,Kiljó Kitten,6045.0,41.0,1.0,0.0,[],[],[],[],0
gI80KPswgMQ,Levelling Frost/Fire Mage (13) 89-90 | Pandaria | World of Warcraft Classic,2025-09-02,Hu5ky,4355.0,21.0,1.0,0.0,[],[],[],[],0
K3dVHM6eqmI,"World Of Warcraft - MOP Classic Gold Farming - Goal 17K - Current 11,074   [9.1.2025]",2025-09-02,golephish,30455.0,55.0,2.0,0.0,[],[],[],[],0
Z_wCda1z36Q,World of Warcraft: Hardcore - Rogue POV: Rag &amp; Ony,2025-09-02,savetimewin,11468.0,16.0,2.0,0.0,[],[],[],[],0
udBiUJ9_-6w,World of Warcraft - A Monk&#39;s Journey,2025-09-02,Astronomical420,8855.0,38.0,2.0,0.0,[],[],[],[],0
EqeXEINnFFQ,Zagramy w World of Warcraft. Testujemy Wow&#39;a #2 !instant,2025-09-01,CleverOwlpl,17323.0,106.0,7.0,0.0,[],[],[],[],0
taQyLQ2X40w,World of Warcraft Mists of Pandaria Classic - Chill Questing - Dungeons - Druid - Pt 3 - Gameplay,2025-09-01,Robert Rambles,14011.0,2103.0,87.0,1.0,['33:13 :D never seen that before!'],['en'],['3313 d never seen that before!'],[1],1
Pk8uJHkusVY,"Playing War Within, World of Warcraft - Taking 80s Through Delves and Completing Weekly Quests!",2025-09-01,WowMittensMeow,12485.0,22.0,0.0,0.0,[],[],[],[],0
WChJP9n9zZI,World of Warcraft: Wrath of the Lich King Circle X1 ➤ Прохождение — Часть 35,2025-09-01,Evan Creates,34960.0,222.0,1.0,0.0,[],[],[],[],0
Z8ljKxfz0RY,World of Warcraft,2025-09-01,Roak,8404.0,7.0,0.0,0.0,[],[],[],[],0
jxIDKmkmeqI,Darkshore and beyond?!🌙 | World of Warcraft: Mists of Pandaria | No Commentary,2025-09-01,AGamingNana,4150.0,12.0,0.0,0.0,[],[],[],[],0
YnHEZlWpkdQ,Let&#39;s Play World of Warcraft focusing PVP Hunter + Delves! (Portrait),2025-09-01,JoseG,4298.0,163.0,2.0,0.0,[],[],[],[],0
1GYFcZSO8WM,"World Of Warcraft - MOP Classic Gold Farming - Goal 17K - Current 5,102  [8.31.2025]",2025-09-01,golephish,6064.0,17.0,1.0,0.0,[],[],[],[],0
